id,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available,route_name
948,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri KVR Travels,A/C Seater / Sleeper (2+1),23:35,07h 10m,6:45,3.2,525,26,visakhapatnam-to-vijayawada
949,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,SREE PAVAN TRAVELS,NON A/C Seater Push Back (2+2),22:15,08h 00m,6:15,3.6,495,17,visakhapatnam-to-vijayawada
950,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Nani’s Sai Krishna Travels,A/C Seater / Sleeper (2+1),22:40,07h 05m,5:45,2.6,524,24,visakhapatnam-to-vijayawada
951,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:00,07h 00m,5:00,2.7,600,2,visakhapatnam-to-vijayawada
952,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,SVR Tours and Travels,Volvo Multi Axle Sleeper B11R (2+1),19:30,06h 30m,2:00,3.1,900,35,visakhapatnam-to-vijayawada
953,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Venkataramana Travels,Non A/C Seater / Sleeper (2+1),22:45,08h 00m,6:45,2.1,450,16,visakhapatnam-to-vijayawada
954,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Amaravathi Travels,NON A/C Sleeper (2+1),22:45,07h 45m,6:30,2.8,630,22,visakhapatnam-to-vijayawada
955,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,SREE PAVAN TRAVELS,Non A/C Seater / Sleeper (2+1),21:50,08h 50m,6:40,3.4,495,17,visakhapatnam-to-vijayawada
956,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Navayuga Travels,A/C Sleeper (2+1),22:00,09h 20m,7:20,3,990,20,visakhapatnam-to-vijayawada
957,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sai RK Travels,Non A/C Seater / Sleeper (2+1),21:55,07h 50m,5:45,2.5,599,23,visakhapatnam-to-vijayawada
958,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),13:00,09h 30m,22:30,1.8,1190,6,visakhapatnam-to-vijayawada
959,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),21:35,08h 50m,6:25,2.1,499,29,visakhapatnam-to-vijayawada
960,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,V Kaveri Travels,A/C Sleeper (2+1),17:00,06h 59m,23:59,2.4,1500,8,visakhapatnam-to-vijayawada
961,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 50m,5:50,2.3,499,17,visakhapatnam-to-vijayawada
962,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Prathap Travels,Non A/C Seater / Sleeper (2+1),22:10,07h 20m,5:30,2.2,540,16,visakhapatnam-to-vijayawada
963,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),21:00,07h 30m,4:30,1.9,500,35,visakhapatnam-to-vijayawada
964,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Tulasi Tours and Travels,Non A/C Seater / Sleeper (2+1),22:00,09h 30m,7:30,1.5,549,18,visakhapatnam-to-vijayawada
965,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sai RK Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 15m,5:45,2.9,499,29,visakhapatnam-to-vijayawada
966,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Navin Travels,Non A/C Seater / Sleeper (2+1),23:00,08h 30m,7:30,2.6,648,15,visakhapatnam-to-vijayawada
967,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Jagan Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 00m,5:00,2.1,775,15,visakhapatnam-to-vijayawada
968,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Kaveri Travels,Non A/C Seater / Sleeper (2+1),16:30,08h 15m,0:45,2.4,799,10,visakhapatnam-to-vijayawada
969,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 30m,5:30,1.9,890,19,visakhapatnam-to-vijayawada
970,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Vikram Travels,A/C Sleeper (2+1),21:00,06h 45m,3:45,4.5,800,20,visakhapatnam-to-vijayawada
971,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:10,08h 40m,2:50,4.5,1470,23,visakhapatnam-to-vijayawada
972,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,IntrCity SmartBus,AC Sleeper (2+1),19:00,08h 35m,3:35,4.5,1115,16,visakhapatnam-to-vijayawada
973,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,GMC Travels,A/C Seater / Sleeper (2+1),17:00,08h 30m,1:30,4.5,680,29,visakhapatnam-to-vijayawada
974,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30,08h 30m,6:00,4.5,630,26,visakhapatnam-to-vijayawada
975,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),23:05,05h 40m,4:45,4.3,1100,36,visakhapatnam-to-vijayawada
976,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),13:30,07h 45m,21:15,4.3,1179,10,visakhapatnam-to-vijayawada
977,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),22:20,06h 10m,4:30,4.3,1357,11,visakhapatnam-to-vijayawada
978,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:00,09h 45m,6:45,4,466,26,visakhapatnam-to-vijayawada
979,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Cherry Collars,Bharat Benz A/C Sleeper (2+1),16:00,07h 45m,23:45,4.1,1690,12,visakhapatnam-to-vijayawada
980,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,LIMOLINER,A/C Sleeper (2+1),18:30,08h 00m,2:30,4.1,800,10,visakhapatnam-to-vijayawada
981,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Shree Manikanta Travels,A/C Sleeper (2+1),18:30,07h 30m,2:00,4.1,1539,6,visakhapatnam-to-vijayawada
982,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Shree Manikanta Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),14:00,07h 05m,21:05,4.1,1999,5,visakhapatnam-to-vijayawada
983,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Mayuri Travels,A/C Sleeper (2+1),20:20,07h 40m,4:00,3.9,1340,30,visakhapatnam-to-vijayawada
984,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Mayuri Travels,Non A/C Seater / Sleeper (2+1),19:00,07h 45m,2:45,3.9,800,33,visakhapatnam-to-vijayawada
985,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri KVR Travels,A/C Seater / Sleeper (2+1),17:30,09h 15m,2:45,3.9,699,15,visakhapatnam-to-vijayawada
986,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Mayuri Travels,A/C Seater / Sleeper (2+1),19:30,07h 30m,3:00,3.9,700,36,visakhapatnam-to-vijayawada
987,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,SRI SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),18:50,06h 10m,1:00,3.8,699,27,visakhapatnam-to-vijayawada
988,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Rajesh Transports,Volvo 9600 Multi-Axle A/C Sleeper (2+1),14:15,07h 20m,21:35,3.8,1519,14,visakhapatnam-to-vijayawada
989,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),22:50,07h 20m,6:10,4.4,500,28,visakhapatnam-to-vijayawada
990,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,SVD Vedansh Travels,A/C Sleeper (2+1),14:30,07h 50m,22:20,3.7,1799,10,visakhapatnam-to-vijayawada
991,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri VInayaka Travels(Siva's),NON A/C Sleeper (2+1),21:00,07h 30m,4:30,3.7,649,16,visakhapatnam-to-vijayawada
992,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,KTR Travels,Non A/C Seater / Sleeper (2+1),17:15,06h 15m,23:30,3.7,699,22,visakhapatnam-to-vijayawada
993,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Tranzindia Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:55,05h 35m,4:30,3.6,960,25,visakhapatnam-to-vijayawada
994,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:00,07h 30m,6:30,3.5,466,14,visakhapatnam-to-vijayawada
995,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,RUDRA TOURS & TRAVELS,NON A/C Seater/ Sleeper (2+1),22:30,07h 30m,6:00,3.6,610,33,visakhapatnam-to-vijayawada
996,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,SRI RATAN TATA EXPRESS,A/C Sleeper (2+1),17:30,09h 30m,3:00,3.5,1139,17,visakhapatnam-to-vijayawada
997,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Krishna Travels,A/C Sleeper (2+1),17:15,07h 55m,1:10,3.5,950,13,visakhapatnam-to-vijayawada
998,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Prathap Travels,Non A/C Seater / Sleeper (2+1),21:55,07h 35m,5:30,3.7,540,36,visakhapatnam-to-vijayawada
999,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),16:00,07h 30m,23:30,3.4,1800,18,visakhapatnam-to-vijayawada
1000,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),18:30,07h 30m,2:00,3.4,1100,25,visakhapatnam-to-vijayawada
1001,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),17:00,08h 00m,1:00,3.4,1615,10,visakhapatnam-to-vijayawada
1002,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,KKaveri Travels,A/C Sleeper (2+1),21:45,05h 15m,3:00,3.4,1700,11,visakhapatnam-to-vijayawada
1003,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),19:00,07h 30m,2:30,3.4,799,28,visakhapatnam-to-vijayawada
1004,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Tulasi Tours and Travels,Non A/C Seater / Sleeper (2+1),19:30,07h 30m,3:00,3.4,799,20,visakhapatnam-to-vijayawada
1005,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Tranzindia Travels,Scania AC Multi Axle Sleeper (2+1),22:40,06h 35m,5:15,4.5,960,21,visakhapatnam-to-vijayawada
1006,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),22:00,08h 10m,6:10,3.3,1290,10,visakhapatnam-to-vijayawada
1007,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Krishna Travels,A/C Seater / Sleeper (2+1),20:45,08h 30m,5:15,3.1,550,24,visakhapatnam-to-vijayawada
1008,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Keerthana Sai Travels,Non A/C Seater / Sleeper (2+1),17:30,08h 00m,1:30,3.2,600,6,visakhapatnam-to-vijayawada
1009,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Venkataramana Travels,Non A/C Seater / Sleeper (2+1),22:00,08h 30m,6:30,2.7,450,20,visakhapatnam-to-vijayawada
1010,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Zingbus Plus,A/C Sleeper (2+1),16:45,07h 10m,23:55,5,842,24,visakhapatnam-to-vijayawada
1011,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:15,06h 45m,5:00,3.1,900,33,visakhapatnam-to-vijayawada
1012,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Mayuri Travels,Non A/C Seater / Sleeper (2+1),19:00,07h 45m,2:45,4.8,700,26,visakhapatnam-to-vijayawada
1013,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Navayuga Travels,NON AC Seater / Sleeper 2+1,22:45,06h 25m,5:10,3,1250,19,visakhapatnam-to-vijayawada
1014,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Padmavathi Travels,A/C Sleeper (2+1),23:00,07h 00m,6:00,3.8,650,24,visakhapatnam-to-vijayawada
1015,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Amaravathi Travels,NON A/C Hi-Tech Push Back (2+2),22:30,07h 45m,6:15,3.3,450,29,visakhapatnam-to-vijayawada
1016,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,SVR Tours and Travels,Volvo A/C Sleeper (2+1),19:30,07h 30m,3:00,3.1,800,31,visakhapatnam-to-vijayawada
1017,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Bmcc Travels,A/C Sleeper (2+1),22:00,06h 30m,4:30,2.8,756,28,visakhapatnam-to-vijayawada
1018,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),19:15,08h 30m,3:45,2.8,799,34,visakhapatnam-to-vijayawada
1019,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),17:30,08h 50m,2:20,2.8,920,24,visakhapatnam-to-vijayawada
1020,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),21:30,07h 20m,4:50,2.4,790,24,visakhapatnam-to-vijayawada
1021,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,SKS Logistics,A/C Classy Seater (2+2),22:00,07h 30m,5:30,3.7,445,31,visakhapatnam-to-vijayawada
1022,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),22:15,07h 05m,5:20,1.7,790,29,visakhapatnam-to-vijayawada
1023,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Mayuri Travels,A/C Seater / Sleeper (2+1),19:00,07h 45m,2:45,3,700,27,visakhapatnam-to-vijayawada
1024,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,New Sindhu Travels,Non A/C Seater / Sleeper (2+1),21:45,07h 00m,4:45,2,550,35,visakhapatnam-to-vijayawada
1025,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,SKS Logistics,A/C Seater / Sleeper (2+1),18:00,07h 00m,1:00,2.7,1172,23,visakhapatnam-to-vijayawada
1026,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:40,08h 50m,7:30,1.2,545,31,visakhapatnam-to-vijayawada
1027,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,KVR Tours and Travels,A/C Sleeper (2+1),17:30,07h 50m,1:20,2.7,808,19,visakhapatnam-to-vijayawada
1028,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,SS Prasanna Travels,A/C Seater (2+2),23:00,07h 00m,6:00,2.5,3999,40,visakhapatnam-to-vijayawada
1029,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sree Sambhavi Tours and Travels,NON A/C Semi Sleeper (2+2),21:45,08h 15m,6:00,2.5,1235,41,visakhapatnam-to-vijayawada
1030,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sree Sambasiva Tours and Travels,NON A/C Seater/ Sleeper (2+1),22:45,07h 15m,6:00,4.2,555,22,visakhapatnam-to-vijayawada
1031,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Nani’s Sai Krishna Travels,NON A/C Hi-Tech Push Back (2+2),22:00,07h 30m,5:30,2.3,3000,30,visakhapatnam-to-vijayawada
1032,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,SAMANVI CITICONNECT,A/C Sleeper (2+1),16:05,09h 30m,1:35,4.1,819,31,visakhapatnam-to-vijayawada
1033,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Ramana Tours And Travels,A/C Sleeper (2+1),17:30,07h 30m,1:00,4.1,850,27,visakhapatnam-to-vijayawada
1034,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Jagan Travels,A/C Sleeper (2+1),17:30,07h 00m,0:30,2.1,850,23,visakhapatnam-to-vijayawada
1035,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,V Kaveri Travels,A/C Seater / Sleeper (2+1),18:30,08h 30m,3:00,2.1,700,34,visakhapatnam-to-vijayawada
1036,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),18:30,08h 00m,2:30,2.1,600,10,visakhapatnam-to-vijayawada
1037,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Jagan Travels,A/C Sleeper (2+1),15:00,08h 30m,23:30,2.1,1450,7,visakhapatnam-to-vijayawada
1038,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,LUCKY TRAVELS,Volvo Multi-Axle A/C Sleeper (2+1),18:30,07h 30m,2:00,3.9,1499,25,visakhapatnam-to-vijayawada
1039,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Dhanalakshmi Travels,A/C Sleeper (2+1),19:00,07h 05m,2:05,1.8,3799,30,visakhapatnam-to-vijayawada
1040,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Elegance Tours And Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),22:00,07h 00m,5:00,1.8,949,31,visakhapatnam-to-vijayawada
1041,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,NueGo,Electric A/C Seater (2+2),13:00,08h 15m,21:15,3.9,424,22,visakhapatnam-to-vijayawada
1042,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri VInayaka Travels(Siva's),A/C Seater / Sleeper (2+1),20:00,07h 45m,3:45,3.7,610,20,visakhapatnam-to-vijayawada
1043,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,IRA Travels,A/C Seater / Sleeper (2+1),0:20,09h 19m,9:39,3.7,700,33,visakhapatnam-to-vijayawada
1044,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,RUDRA TOURS & TRAVELS,NON A/C Seater/ Sleeper (2+1),22:30,07h 30m,6:00,3.6,670,33,visakhapatnam-to-vijayawada
1045,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,RUDRA TOURS & TRAVELS,NON A/C Seater/ Sleeper (2+1),22:00,08h 30m,6:30,3.6,650,34,visakhapatnam-to-vijayawada
1046,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,SVR Tours and Travels,A/C Seater / Sleeper (2+1),17:45,08h 15m,2:00,3.6,590,38,visakhapatnam-to-vijayawada
1047,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Navin Travels,Non A/C Seater / Sleeper (2+1),22:55,07h 35m,6:30,3.5,648,10,visakhapatnam-to-vijayawada
1048,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),20:00,07h 30m,3:30,3.4,888,19,visakhapatnam-to-vijayawada
1049,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Jayalakshmi Tours and Travels,A/C Seater / Sleeper (2+1),21:30,08h 30m,6:00,3.4,1500,40,visakhapatnam-to-vijayawada
1050,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,KKaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),17:00,06h 55m,23:55,3.4,1500,19,visakhapatnam-to-vijayawada
1051,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),23:00,06h 00m,5:00,3.4,1249,19,visakhapatnam-to-vijayawada
1052,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Vsaikrishna Travels,NON A/C Sleeper (2+1),20:40,08h 50m,5:30,3.3,650,24,visakhapatnam-to-vijayawada
1053,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Keerthana Sai Travels,A/C Sleeper (2+1),18:30,08h 00m,2:30,3.2,1000,28,visakhapatnam-to-vijayawada
1054,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Orange Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:00,06h 00m,5:00,3.1,1400,19,visakhapatnam-to-vijayawada
1055,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Padmavathi Travels,NON A/C Sleeper (2+1),21:25,08h 35m,6:00,3,810,28,visakhapatnam-to-vijayawada
1056,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Navayuga Travels,A/C Sleeper (2+1),15:00,07h 15m,22:15,3,1560,29,visakhapatnam-to-vijayawada
1057,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,ARK Travels,Non AC Seater (2+2),21:35,09h 25m,7:00,3,3000,40,visakhapatnam-to-vijayawada
1058,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,SJR TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,07h 30m,6:00,2.9,664,34,visakhapatnam-to-vijayawada
1059,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,SREEONE,Mercedes Benz Multi-Axle A/C Sleeper (2+1),22:30,08h 30m,7:00,2.8,800,28,visakhapatnam-to-vijayawada
1060,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),16:30,09h 15m,1:45,2.8,1190,18,visakhapatnam-to-vijayawada
1061,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Bmcc Travels,A/C Sleeper (2+1),22:00,06h 30m,4:30,2.8,949,28,visakhapatnam-to-vijayawada
1062,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,SVN TOURS & TRAVELS,A/C Semi Sleeper / Sleeper (2+1),22:00,08h 45m,6:45,2.7,1280,42,visakhapatnam-to-vijayawada
1063,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,SVN TOURS & TRAVELS,A/C Semi Sleeper / Sleeper (2+1),21:35,08h 10m,5:45,2.7,1199,27,visakhapatnam-to-vijayawada
1064,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,SS Prasanna Travels,A/C Seater (2+2),22:00,08h 00m,6:00,2.5,3999,40,visakhapatnam-to-vijayawada
1065,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sree Sambhavi Tours and Travels,Non A/C Seater / Sleeper (2+1),21:45,08h 15m,6:00,2.5,504,34,visakhapatnam-to-vijayawada
1066,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:40,07h 20m,6:00,2.3,5000,42,visakhapatnam-to-vijayawada
1067,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Nani’s Sai Krishna Travels,A/C Seater / Sleeper (2+1),22:50,08h 15m,7:05,2.3,1200,40,visakhapatnam-to-vijayawada
1068,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),19:45,07h 25m,3:10,2.1,1000,24,visakhapatnam-to-vijayawada
1069,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,New Sindhu Travels,Non A/C Seater / Sleeper (2+1),22:15,08h 40m,6:55,2,600,35,visakhapatnam-to-vijayawada
1070,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Dhanalakshmi Travels,A/C Sleeper (2+1),21:50,07h 30m,5:20,1.8,1900,30,visakhapatnam-to-vijayawada
1071,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Dhanalakshmi Travels,Non A/C Seater / Sleeper (2+1),22:30,07h 00m,5:30,1.8,527,27,visakhapatnam-to-vijayawada
1072,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Dhanalakshmi Travels,A/C Sleeper (2+1),23:10,06h 10m,5:20,1.8,1900,30,visakhapatnam-to-vijayawada
1073,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,VRL Travels,Volvo Multi-Axle A/C Sleeper (2+1),13:50,08h 00m,21:50,3.4,1600,1,visakhapatnam-to-vijayawada
1074,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,TSRTC - 7770,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,09h 15m,2:15,4.5,542,26,ongole-to-hyderabad
1075,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,TSRTC - 7774,Lahari Non A/C Sleeper Cum Seater,18:00,09h 30m,3:30,4.6,545,41,ongole-to-hyderabad
1076,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,TSRTC - 4373,Lahari Non A/C Sleeper Cum Seater,19:30,08h 25m,3:55,3.6,464,21,ongole-to-hyderabad
1077,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,TSRTC - 7751,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,07h 15m,3:00,4,424,25,ongole-to-hyderabad
1078,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,TSRTC - 2430,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:50,07h 00m,2:50,3.4,577,31,ongole-to-hyderabad
1079,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,TSRTC - 1961,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,08h 55m,4:55,3.7,424,18,ongole-to-hyderabad
1080,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,TSRTC - 4334,Lahari Non A/C Sleeper Cum Seater,20:15,08h 55m,5:10,4.1,464,30,ongole-to-hyderabad
1081,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,TSRTC - 7729,Lahari Non A/C Sleeper Cum Seater,20:30,07h 00m,3:30,4.5,427,36,ongole-to-hyderabad
1082,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,TSRTC - 4336,Lahari Non A/C Sleeper Cum Seater,20:45,08h 55m,5:40,3.9,464,25,ongole-to-hyderabad
